delta_ap,moric_plus,offload_bin
0.125,0.42409638554216866,1
0.2747175141242937,0.3424698795180723,1
0.0499999999999999,0.24156626506024095,1
0.5,0.4746987951807229,1
0.0,0.5271084337349398,0
-0.3333333333333333,-0.8431876606683805,0
0.0,-0.3052699228791774,0
0.0,-0.31105398457583544,0
0.0,0.04939759036144578,0
0.0,0.06927710843373494,0
0.0,-0.8615038560411311,0
0.0,0.0822289156626506,0
0.0,-0.6947300771208227,0
0.0,0.41656626506024097,0
0.0,-0.33354755784061696,0
0.0888888888888889,0.6822289156626506,1
0.5555555555555556,0.9903614457831326,1
0.0,0.413855421686747,0
-0.2424242424242423,-0.4248071979434447,0
0.0,0.422289156626506,0
0.1071428571428571,-0.21272493573264784,1
-0.1071428571428572,-0.8994215938303342,0
0.2013888888888889,0.8704819277108434,1
